game_id,opening_eco,opening_name,opening_moves,opening_description,white_rating,black_rating,result,time_control,created_at
sample_4148,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2097,2159,draw,rapid,2024-01-01
sample_4149,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2305,2364,draw,rapid,2024-01-01
sample_4150,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2259,2344,black,rapid,2024-01-01
sample_4151,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2200,2229,black,rapid,2024-01-01
sample_4152,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2216,2295,black,rapid,2024-01-01
sample_4153,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2378,2357,black,rapid,2024-01-01
sample_4154,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2339,2226,white,rapid,2024-01-01
sample_4155,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2239,2237,white,rapid,2024-01-01
sample_4156,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2374,2275,white,rapid,2024-01-01
sample_4157,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2308,2338,black,rapid,2024-01-01
sample_4158,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2324,2215,draw,rapid,2024-01-01
sample_4159,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2216,2316,white,rapid,2024-01-01
sample_4160,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2350,2321,draw,rapid,2024-01-01
sample_4161,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2204,2238,white,rapid,2024-01-01
sample_4162,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2287,2286,white,rapid,2024-01-01
sample_4163,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2202,2251,draw,rapid,2024-01-01
sample_4164,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2331,2388,white,rapid,2024-01-01
sample_4165,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2290,2260,white,rapid,2024-01-01
sample_4166,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2332,2208,draw,rapid,2024-01-01
sample_4167,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2211,2374,draw,rapid,2024-01-01
sample_4168,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2334,2389,black,rapid,2024-01-01
sample_4169,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2378,2264,black,rapid,2024-01-01
sample_4170,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2220,2389,white,rapid,2024-01-01
sample_4171,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2332,2239,draw,rapid,2024-01-01
sample_4172,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2300,2243,black,rapid,2024-01-01
sample_4173,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2364,2304,white,rapid,2024-01-01
sample_4174,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2313,2219,draw,rapid,2024-01-01
sample_4175,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2291,2247,draw,rapid,2024-01-01
sample_4176,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2348,2386,white,rapid,2024-01-01
sample_4177,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2316,2273,white,rapid,2024-01-01
sample_4178,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2268,2207,draw,rapid,2024-01-01
sample_4179,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2360,2300,white,rapid,2024-01-01
sample_4180,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2216,2355,black,rapid,2024-01-01
sample_4181,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2292,2300,draw,rapid,2024-01-01
sample_4182,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2352,2381,white,rapid,2024-01-01
sample_4183,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2267,2358,black,rapid,2024-01-01
sample_4184,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2224,2370,draw,rapid,2024-01-01
sample_4185,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2260,2251,white,rapid,2024-01-01
sample_4186,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2328,2367,white,rapid,2024-01-01
sample_4187,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2395,2242,white,rapid,2024-01-01
sample_4188,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2245,2374,white,rapid,2024-01-01
sample_4189,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2323,2273,black,rapid,2024-01-01
sample_4190,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2325,2236,draw,rapid,2024-01-01
sample_4191,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2248,2314,draw,rapid,2024-01-01
sample_4192,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2309,2269,draw,rapid,2024-01-01
sample_4193,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2389,2256,draw,rapid,2024-01-01
sample_4194,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2204,2330,white,rapid,2024-01-01
sample_4195,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2349,2206,white,rapid,2024-01-01
sample_4196,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2254,2219,draw,rapid,2024-01-01
sample_4197,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2234,2256,black,rapid,2024-01-01
sample_4198,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2303,2210,white,rapid,2024-01-01
sample_4199,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2360,2286,draw,rapid,2024-01-01
sample_4200,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2299,2338,black,rapid,2024-01-01
sample_4201,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2226,2210,draw,rapid,2024-01-01
sample_4202,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2321,2254,draw,rapid,2024-01-01
sample_4203,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2288,2395,black,rapid,2024-01-01
sample_4204,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2220,2244,draw,rapid,2024-01-01
sample_4205,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2253,2266,white,rapid,2024-01-01
sample_4206,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2321,2336,draw,rapid,2024-01-01
sample_4207,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2275,2204,draw,rapid,2024-01-01
sample_4208,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2350,2313,draw,rapid,2024-01-01
sample_4209,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2318,2312,black,rapid,2024-01-01
sample_4210,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2284,2364,black,rapid,2024-01-01
sample_4211,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2245,2335,white,rapid,2024-01-01
sample_4212,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2262,2227,draw,rapid,2024-01-01
sample_4213,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2307,2208,white,rapid,2024-01-01
sample_4214,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2289,2238,white,rapid,2024-01-01
sample_4215,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2278,2200,draw,rapid,2024-01-01
sample_4216,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2246,2387,white,rapid,2024-01-01
sample_4217,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2329,2393,draw,rapid,2024-01-01
sample_4218,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2348,2394,draw,rapid,2024-01-01
sample_4219,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2396,2244,black,rapid,2024-01-01
sample_4220,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2230,2343,white,rapid,2024-01-01
sample_4221,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2284,2350,black,rapid,2024-01-01
sample_4222,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2204,2356,black,rapid,2024-01-01
sample_4223,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2275,2204,white,rapid,2024-01-01
sample_4224,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2396,2248,draw,rapid,2024-01-01
sample_4225,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2354,2299,white,rapid,2024-01-01
sample_4226,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2212,2326,black,rapid,2024-01-01
sample_4227,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2356,2280,white,rapid,2024-01-01
sample_4228,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2220,2362,black,rapid,2024-01-01
sample_4229,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2381,2343,white,rapid,2024-01-01
sample_4230,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2222,2358,white,rapid,2024-01-01
sample_4231,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2397,2210,white,rapid,2024-01-01
sample_4232,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2365,2335,white,rapid,2024-01-01
sample_4233,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2596,2475,draw,rapid,2024-01-01
sample_4234,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2467,2509,draw,rapid,2024-01-01
sample_4235,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2493,2592,black,rapid,2024-01-01
sample_4236,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2596,2513,white,rapid,2024-01-01
sample_4237,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2432,2453,black,rapid,2024-01-01
sample_4238,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2597,2557,draw,rapid,2024-01-01
sample_4239,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2473,2519,draw,rapid,2024-01-01
sample_4240,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2475,2516,white,rapid,2024-01-01
sample_4241,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2446,2521,draw,rapid,2024-01-01
sample_4242,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2518,2559,white,rapid,2024-01-01
sample_4243,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2589,2529,draw,rapid,2024-01-01
sample_4244,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2540,2583,white,rapid,2024-01-01
sample_4245,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2527,2597,white,rapid,2024-01-01
sample_4246,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2504,2451,black,rapid,2024-01-01
sample_4247,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2423,2499,white,rapid,2024-01-01
sample_4248,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2476,2541,draw,rapid,2024-01-01
sample_4249,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2421,2486,black,rapid,2024-01-01
sample_4250,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2441,2458,draw,rapid,2024-01-01
sample_4251,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2459,2421,black,rapid,2024-01-01
sample_4252,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2578,2469,white,rapid,2024-01-01
sample_4253,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2545,2514,white,rapid,2024-01-01
sample_4254,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2432,2487,white,rapid,2024-01-01
sample_4255,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2408,2571,black,rapid,2024-01-01
sample_4256,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2530,2520,white,rapid,2024-01-01
sample_4257,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2584,2564,draw,rapid,2024-01-01
sample_4258,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2566,2534,white,rapid,2024-01-01
sample_4259,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2557,2420,white,rapid,2024-01-01
sample_4260,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2591,2497,draw,rapid,2024-01-01
sample_4261,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2493,2412,draw,rapid,2024-01-01
sample_4262,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2594,2426,draw,rapid,2024-01-01
sample_4263,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2557,2596,white,rapid,2024-01-01
sample_4264,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2546,2517,white,rapid,2024-01-01
sample_4265,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2413,2582,white,rapid,2024-01-01
sample_4266,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2462,2525,white,rapid,2024-01-01
sample_4267,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2407,2594,white,rapid,2024-01-01
sample_4268,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2495,2565,white,rapid,2024-01-01
sample_4269,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2534,2528,black,rapid,2024-01-01
sample_4270,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2481,2434,draw,rapid,2024-01-01
sample_4271,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2428,2572,white,rapid,2024-01-01
sample_4272,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2471,2529,draw,rapid,2024-01-01
sample_4273,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2493,2533,black,rapid,2024-01-01
sample_4274,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2437,2431,draw,rapid,2024-01-01
sample_4275,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2413,2585,white,rapid,2024-01-01
sample_4276,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2411,2482,draw,rapid,2024-01-01
sample_4277,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2401,2424,white,rapid,2024-01-01
sample_4278,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2489,2418,draw,rapid,2024-01-01
sample_4279,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2520,2502,white,rapid,2024-01-01
sample_4280,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2515,2508,black,rapid,2024-01-01
sample_4281,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2501,2506,draw,rapid,2024-01-01
sample_4282,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2406,2493,white,rapid,2024-01-01
sample_4283,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2509,2444,white,rapid,2024-01-01
sample_4284,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2448,2459,white,rapid,2024-01-01
sample_4285,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2564,2459,draw,rapid,2024-01-01
sample_4286,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2515,2592,white,rapid,2024-01-01
sample_4287,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2559,2467,white,rapid,2024-01-01
sample_4288,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2446,2542,black,rapid,2024-01-01
sample_4289,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2590,2483,white,rapid,2024-01-01
sample_4290,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2514,2483,draw,rapid,2024-01-01
sample_4291,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2497,2542,draw,rapid,2024-01-01
sample_4292,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2570,2417,black,rapid,2024-01-01
sample_4293,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2568,2464,white,rapid,2024-01-01
sample_4294,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2466,2503,draw,rapid,2024-01-01
sample_4295,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2526,2499,draw,rapid,2024-01-01
sample_4296,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2595,2454,black,rapid,2024-01-01
sample_4297,C00,French Defense,1. e4 e6,"Solid but passive, aims for counterplay",2578,2495,white,rapid,2024-01-01
